ID,Income,Kidhome,Teenhome,Recency,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,membership_Years,Total_Mnt,Total_Purchases,Income_scaled,Kidhome_scaled,Teenhome_scaled,Recency_scaled,NumWebVisitsMonth_scaled,Age_scaled,membership_Years_scaled,Total_Mnt_scaled,Total_Purchases_scaled,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO,Income_eq_width_Medium,Income_eq_width_High,Income_eq_freq_Medium,Income_eq_freq_High,Revenue_YN
3376,55282.0,1,0,9,4,0,0,0,0,0,0,0,55,12,235.0,11,0.17818961904492864,1.0372523001461982,-0.931324099335643,-1.3815699928510041,-0.5560368109351448,-0.09909024456126866,0.044301154224962246,-0.5507527097196789,-0.4717862278282336,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,0
4679,78710.0,0,1,42,4,0,0,0,0,0,0,0,48,11,1092.0,28,1.3147925667114788,-0.8249147049903558,0.9063779181034384,-0.24222584654440904,-0.5560368109351448,-0.7011821861806037,-1.416975723941708,1.3892873696365486,1.842183560619121,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,1
10928,66886.0,0,1,28,5,0,0,0,0,0,0,0,67,12,477.5,17,0.7411544732673397,-0.8249147049903558,0.9063779181034384,-0.7255839692199343,-0.1210487216726067,0.9330673696433056,0.044301154224962246,-0.0017915437408164163,0.34490899162377386,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,1
4248,98777.0,0,0,23,1,0,1,0,0,0,0,0,65,11,1145.0,19,2.2883375279042677,-0.8249147049903558,-0.931324099335643,-0.898211870175479,-1.861001078722759,0.7610411006092099,-1.416975723941708,1.5092665110669805,0.6171407314411097,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,1
6728,29103.0,1,0,38,9,0,0,0,0,0,0,0,40,13,48.0,6,-1.0918773336169552,1.0372523001461982,-0.931324099335643,-0.38032816730884483,1.6189036353775457,-1.3892872623169865,1.5055780323916326,-0.97407534080441,-1.152365577371573,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0
6661,67445.0,0,1,63,6,0,0,0,0,0,0,0,51,13,1102.0,32,0.7682742038352757,-0.8249147049903558,0.9063779181034384,0.4828113374688787,0.3139393675899314,-0.4431427826294601,1.5055780323916326,1.411924943491347,2.3866470402537923,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,1
4725,50616.0,0,1,71,2,0,0,0,0,0,0,0,75,11,67.0,7,-0.048180081903172904,-0.8249147049903558,0.9063779181034384,0.7590159789977503,-1.426012989460221,1.6211724457796886,-1.416975723941708,-0.931063950480293,-1.0162497074629053,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,0
3277,49431.0,0,1,9,8,0,0,0,0,0,0,0,70,13,365.0,15,-0.10567002952929813,-0.8249147049903558,0.9063779181034384,-1.3815699928510041,1.1839155461150075,1.1911067731944491,1.5055780323916326,-0.256464249607299,0.07267725180643805,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,0
5555,51381.5,0,0,81,0,0,0,0,0,0,0,0,50,11,6.0,0,-0.011042060883933353,-0.8249147049903558,-0.931324099335643,1.1042717809088396,-2.2959891679852973,-0.529155917146508,-1.416975723941708,-1.0691531509945635,-1.9690607968235807,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,0
2564,61278.0,0,1,87,6,0,0,0,0,0,0,0,72,11,165.0,10,0.4690839025607488,-0.8249147049903558,0.9063779181034384,1.3114252620554934,0.3139393675899314,1.363133042228545,-1.416975723941708,-0.7092157267032682,-0.6079020977369015,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,0
946,26490.0,0,0,92,6,0,0,0,0,0,0,0,67,13,210.0,11,-1.2186463067368416,-0.8249147049903558,-0.931324099335643,1.484053163011038,0.3139393675899314,0.9330673696433056,1.5055780323916326,-0.6073466443566751,-0.4717862278282336,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
3867,73059.0,0,1,36,4,0,0,0,0,0,0,0,78,12,917.0,26,1.0406358628842773,-0.8249147049903558,0.9063779181034384,-0.4493793276910627,-0.5560368109351448,1.879211849330832,0.044301154224962246,0.9931298271775757,1.569951820801785,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,1
6940,46734.0,1,2,86,6,1,0,0,0,0,0,0,59,12,223.0,12,-0.23651423944293506,1.0372523001461982,2.7440799355425196,1.2768996818643843,0.3139393675899314,0.24496229350692278,0.044301154224962246,-0.5779177983454371,-0.3356703579195657,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,0
55,56253.0,0,1,83,6,0,0,0,0,0,0,0,62,13,597.0,22,0.22529741579173673,-0.8249147049903558,0.9063779181034384,1.1733229412910575,0.3139393675899314,0.5030016970580663,1.5055780323916326,0.2687274638240251,1.0254883411671134,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,1
7093,19986.0,1,0,74,7,0,0,0,0,0,0,0,40,12,22.0,4,-1.5341860699101062,1.0372523001461982,-0.931324099335643,0.8625927195710771,0.7489274568524694,-1.3892872623169865,0.044301154224962246,-1.032933032826886,-1.424597317188909,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
5084,58330.0,0,1,87,4,0,0,0,0,0,0,0,50,12,847.5,24,0.32606249698959505,-0.8249147049903558,0.9063779181034384,1.3114252620554934,-0.5560368109351448,-0.529155917146508,0.044301154224962246,0.8357986888867265,1.2977200809844494,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,1
1777,25965.0,0,0,29,8,0,0,0,0,0,0,0,45,13,74.0,6,-1.244116536697783,-0.8249147049903558,-0.931324099335643,-0.6910583890288253,1.1839155461150075,-0.9592215897317472,1.5055780323916326,-0.9152176487819341,-1.152365577371573,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
8162,14661.0,0,0,88,6,0,0,0,0,0,0,0,69,12,26.0,5,-1.792526973799656,-0.8249147049903558,-0.931324099335643,1.3459508422466022,0.3139393675899314,1.1050936386774013,0.044301154224962246,-1.0238780032849666,-1.288481447280241,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
10826,18690.0,0,0,77,8,0,0,0,0,0,0,0,66,13,60.0,5,-1.5970611518708304,-0.8249147049903558,-0.931324099335643,0.966169460144404,1.1839155461150075,0.8470542351262578,1.5055780323916326,-0.9469102521786519,-1.288481447280241,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
8754,45068.0,0,1,25,7,0,0,0,0,0,0,0,51,12,20.0,4,-0.31733976918565626,-0.8249147049903558,0.9063779181034384,-0.8291607097932611,0.7489274568524694,-0.4431427826294601,0.044301154224962246,-1.0374605475978458,-1.424597317188909,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,0
1987,21063.0,1,0,34,6,0,0,0,0,0,0,0,38,12,59.0,7,-1.4819357124473747,1.0372523001461982,-0.931324099335643,-0.5184304880732806,0.3139393675899314,-1.5613135313510822,0.044301154224962246,-0.9491740095641318,-1.0162497074629053,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
11007,29187.0,1,0,43,8,0,0,0,0,0,0,0,57,12,34.0,5,-1.0878020968232047,1.0372523001461982,-0.931324099335643,-0.2077002663533001,1.1839155461150075,0.07293602447282706,0.044301154224962246,-1.0057679442011278,-1.288481447280241,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0
7426,54690.0,1,1,76,3,0,0,0,0,0,0,0,54,12,198.0,12,0.14946890259373358,1.0372523001461982,0.9063779181034384,0.931643879953295,-0.9910249001976829,-0.18510337907831653,0.044301154224962246,-0.6345117329824332,-0.3356703579195657,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0
9153,59304.0,0,1,81,5,0,0,0,0,0,0,0,61,12,1048.0,28,0.3733158379076085,-0.8249147049903558,0.9063779181034384,1.1042717809088396,-0.1210487216726067,0.41698856254101846,0.044301154224962246,1.2896820446754356,1.842183560619121,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,1
10379,59247.0,0,2,87,6,0,0,0,0,0,0,0,63,12,574.0,21,0.3705504986547063,-0.8249147049903558,2.7440799355425196,1.3114252620554934,0.3139393675899314,0.5890148315751143,0.044301154224962246,0.21666104395798869,0.8893724712584455,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,1
9204,66731.0,0,1,33,3,0,0,0,0,0,0,0,55,13,663.5,17,0.7336346910883951,-0.8249147049903558,0.9063779181034384,-0.5529560682643896,-0.9910249001976829,-0.09909024456126866,1.5055780323916326,0.41926732995843485,0.34490899162377386,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,1
3197,77353.0,0,1,38,4,0,0,0,0,0,0,0,45,12,577.0,20,1.2489580866029117,-0.8249147049903558,0.9063779181034384,-0.38032816730884483,-0.5560368109351448,-0.9592215897317472,0.044301154224962246,0.2234523161144282,0.7532566013497777,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,1
2920,52614.0,0,1,63,8,0,0,0,0,0,0,0,50,13,990.0,16,0.0487523361196104,-0.8249147049903558,0.9063779181034384,0.4828113374688787,1.1839155461150075,-0.529155917146508,1.5055780323916326,1.1583841163176045,0.20879312171510597,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,1
6961,26751.0,2,0,26,8,0,0,0,0,0,0,0,51,11,11.0,4,-1.2059839638419734,2.8994193052827524,-0.931324099335643,-0.7946351296021521,1.1839155461150075,-0.4431427826294601,-1.416975723941708,-1.0578343640671644,-1.424597317188909,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
4673,81300.0,0,1,17,5,0,0,0,1,0,0,1,62,13,1241.0,21,1.4404457011854572,-0.8249147049903558,0.9063779181034384,-1.1053653513221326,-0.1210487216726067,0.5030016970580663,1.5055780323916326,1.7265872200730457,0.8893724712584455,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,1
9937,70337.0,0,0,75,1,0,0,0,0,0,0,0,46,11,503.0,17,0.9085787848772623,-0.8249147049903558,-0.931324099335643,0.897118299762186,-1.861001078722759,-0.8732084552146994,-1.416975723941708,0.055934269588919644,0.34490899162377386,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,1
8779,36145.0,1,0,13,9,1,0,0,0,0,0,1,40,12,172.0,12,-0.7502366490741925,1.0372523001461982,-0.931324099335643,-1.2434676720865683,1.6189036353775457,-1.3892872623169865,0.044301154224962246,-0.6933694250049093,-0.3356703579195657,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
9596,65295.0,0,0,19,2,0,0,0,0,0,0,0,45,12,562.0,20,0.6639675478047531,-0.8249147049903558,-0.931324099335643,-1.0363141909399147,-1.426012989460221,-0.9592215897317472,0.044301154224962246,0.18949595533223054,0.7532566013497777,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,1
2891,68118.0,0,1,51,6,0,0,0,0,0,0,0,62,12,798.5,23,0.800924612909016,-0.8249147049903558,0.9063779181034384,0.06850437517557142,0.3139393675899314,0.5030016970580663,0.044301154224962246,0.724874576998214,1.1616042110757814,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,1
4910,68743.0,0,0,81,7,0,0,0,0,0,0,0,58,13,1659.0,30,0.8312463152434701,-0.8249147049903558,-0.931324099335643,1.1042717809088396,0.7489274568524694,0.1589491589898749,1.5055780323916326,2.6728378072036207,2.1144153004364568,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,1
75,41039.0,0,0,32,8,0,0,0,0,0,0,0,43,12,300.0,15,-0.5128055911144821,-0.8249147049903558,-0.931324099335643,-0.5874816484554984,1.1839155461150075,-1.131247858765843,0.044301154224962246,-0.403608479663489,0.07267725180643805,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0
10120,38946.0,0,1,84,5,0,0,0,0,0,0,0,70,12,257.0,12,-0.6143469078921024,-0.8249147049903558,0.9063779181034384,1.2078485214821666,-0.1210487216726067,1.1911067731944491,0.044301154224962246,-0.5009500472391224,-0.3356703579195657,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0
6327,65777.0,0,0,87,1,0,0,0,0,0,0,0,58,12,1146.0,17,0.6873516446450841,-0.8249147049903558,-0.931324099335643,1.3114252620554934,-1.861001078722759,0.1589491589898749,0.044301154224962246,1.5115302684524603,0.34490899162377386,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,1
10142,66476.0,0,1,99,4,0,0,0,0,0,0,0,49,12,689.0,20,0.7212634365359378,-0.8249147049903558,0.9063779181034384,1.7257322243488007,-0.5560368109351448,-0.6151690516635558,0.044301154224962246,0.47699314328817094,0.7532566013497777,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,1
9826,86857.0,0,0,96,2,0,0,0,0,0,0,1,53,13,1035.0,22,1.7100420209815566,-0.8249147049903558,-0.931324099335643,1.622155483775474,-1.426012989460221,-0.2711165135953644,1.5055780323916326,1.2602531986641974,1.0254883411671134,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,1
1501,51381.5,0,0,21,0,0,0,0,0,0,0,0,43,13,163.0,5,-0.011042060883933353,-0.8249147049903558,-0.931324099335643,-0.9672630305576968,-2.2959891679852973,-1.131247858765843,1.5055780323916326,-0.7137432414742279,-1.288481447280241,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,0
10767,77845.0,0,0,40,1,0,0,1,1,0,0,0,36,11,1346.0,21,1.2728273306805942,-0.8249147049903558,-0.931324099335643,-0.31127700692662696,-1.861001078722759,-1.7333398003851779,-1.416975723941708,1.9642817455484294,0.8893724712584455,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,1
7279,69476.0,0,0,3,2,0,0,0,0,0,0,0,56,12,475.0,15,0.8668076077413182,-0.8249147049903558,-0.931324099335643,-1.588723473997658,-1.426012989460221,-0.013077110044220804,0.044301154224962246,-0.00745093720451603,0.07267725180643805,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,0
7230,50611.0,0,1,98,6,0,1,0,0,0,0,1,65,13,493.0,22,-0.04842265552184854,-0.8249147049903558,0.9063779181034384,1.6912066441576916,0.3139393675899314,0.7610411006092099,1.5055780323916326,0.03329669573412119,1.0254883411671134,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,1
143,61209.0,0,0,73,2,0,0,0,0,0,0,0,55,12,957.0,13,0.4657363866230251,-0.8249147049903558,-0.931324099335643,0.8280671393799681,-1.426012989460221,-0.09909024456126866,0.044301154224962246,1.0836801225967696,-0.19955448801089778,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,0
450,42315.0,0,1,90,3,0,0,0,0,0,0,0,67,12,270.0,12,-0.4509008036284603,-0.8249147049903558,0.9063779181034384,1.4150020026288201,-0.9910249001976829,0.9330673696433056,0.044301154224962246,-0.4715212012278844,-0.3356703579195657,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,0
9316,13084.0,0,0,29,6,0,0,0,0,0,0,0,73,12,29.0,5,-1.869034693129951,-0.8249147049903558,-0.931324099335643,-0.6910583890288253,0.3139393675899314,1.4491461767455929,0.044301154224962246,-1.0170867311285272,-1.288481447280241,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
6379,47570.0,1,1,3,7,0,0,0,0,0,0,1,76,12,121.0,9,-0.19595593040036907,1.0372523001461982,0.9063779181034384,-1.588723473997658,0.7489274568524694,1.7071855802967364,0.044301154224962246,-0.8088210516643813,-0.7440179676455695,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,0
9239,61923.0,0,2,94,3,0,0,0,0,0,0,0,64,12,126.0,8,0.5003758993699056,-0.8249147049903558,2.7440799355425196,1.553104323393256,-0.9910249001976829,0.6750279660921621,0.044301154224962246,-0.7975022647369822,-0.8801338375542374,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,0
8315,34824.0,0,0,65,6,0,0,0,0,0,0,0,30,11,23.0,4,-0.814324599128295,-0.8249147049903558,-0.931324099335643,0.5518624978510966,0.3139393675899314,-2.249418607487465,-1.416975723941708,-1.0306692754414062,-1.424597317188909,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0
2868,26518.0,1,1,33,8,0,0,0,0,0,0,1,76,12,57.0,8,-1.217287894472258,1.0372523001461982,0.9063779181034384,-0.5529560682643896,1.1839155461150075,1.7071855802967364,0.044301154224962246,-0.9537015243350915,-0.8801338375542374,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0
10888,45938.0,0,0,46,6,0,0,0,0,0,0,0,64,12,561.0,20,-0.275131959536096,-0.8249147049903558,-0.931324099335643,-0.10412352577997329,0.3139393675899314,0.6750279660921621,0.044301154224962246,0.1872321979467507,0.7532566013497777,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,1
1277,78468.0,0,0,29,4,0,0,0,1,0,0,0,65,11,1004.0,28,1.303052003567578,-0.8249147049903558,-0.931324099335643,-0.6910583890288253,-0.5560368109351448,0.7610411006092099,-1.416975723941708,1.1900767197143223,1.842183560619121,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,1
9977,78901.0,0,1,99,4,0,0,0,0,0,0,0,52,12,734.0,20,1.324058878944888,-0.8249147049903558,0.9063779181034384,1.7257322243488007,-0.5560368109351448,-0.3571296481124122,0.044301154224962246,0.578862225634764,0.7532566013497777,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,1
10196,71427.0,2,0,26,4,0,0,0,0,0,0,0,47,11,499.0,20,0.9614598337485505,2.8994193052827524,-0.931324099335643,-0.7946351296021521,-0.5560368109351448,-0.7871953206976515,-1.416975723941708,0.04687924004700026,0.7532566013497777,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,1
6384,71022.0,0,1,30,8,1,0,0,0,0,0,0,47,11,1235.5,21,0.9418113706358241,-0.8249147049903558,0.9063779181034384,-0.6565328088377164,1.1839155461150075,-0.7871953206976515,-1.416975723941708,1.7141365544529066,0.8893724712584455,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,1
8029,90247.0,0,0,27,1,0,1,1,1,0,0,1,37,11,1621.0,15,1.8745069344436365,-0.8249147049903558,-0.931324099335643,-0.7601095494110431,-1.861001078722759,-1.64732666586813,-1.416975723941708,2.586815026555387,0.07267725180643805,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,0
968,41335.0,1,0,24,7,0,0,0,0,0,0,0,57,12,187.0,12,-0.49844523288888454,1.0372523001461982,-0.931324099335643,-0.86368628998437,0.7489274568524694,0.07293602447282706,0.044301154224962246,-0.6594130642227115,-0.3356703579195657,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,0
6988,71952.0,1,0,93,4,1,0,1,0,0,0,0,39,12,1272.0,22,0.986930063709492,1.0372523001461982,-0.931324099335643,1.518578743202147,-0.5560368109351448,-1.4753003968340344,0.044301154224962246,1.7967636990229208,1.0254883411671134,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,1
4472,35682.0,1,0,34,2,0,0,0,0,0,0,0,55,11,57.0,6,-0.7726989661635562,1.0372523001461982,-0.931324099335643,-0.5184304880732806,-1.426012989460221,-0.09909024456126866,-1.416975723941708,-0.9537015243350915,-1.152365577371573,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0
6991,43185.0,0,1,88,8,0,0,0,0,0,0,0,74,12,637.0,20,-0.40869299397889997,-0.8249147049903558,0.9063779181034384,1.3459508422466022,1.1839155461150075,1.5351593112626407,0.044301154224962246,0.3592777592432189,0.7532566013497777,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,1
3336,66375.0,0,1,96,7,1,0,0,0,0,0,0,77,12,781.5,14,0.71636344943869,-0.8249147049903558,0.9063779181034384,1.622155483775474,0.7489274568524694,1.7931987148137842,0.044301154224962246,0.6863907014450567,-0.06343861810222987,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,0
4301,35178.0,1,0,10,7,1,0,0,0,0,0,1,54,12,59.0,5,-0.7971503869260601,1.0372523001461982,-0.931324099335643,-1.3470444126598953,0.7489274568524694,-0.18510337907831653,0.044301154224962246,-0.9491740095641318,-1.288481447280241,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0
1940,25252.0,1,0,26,8,0,0,0,0,0,0,0,39,12,18.0,4,-1.2787075347209285,1.0372523001461982,-0.931324099335643,-0.7946351296021521,1.1839155461150075,-1.4753003968340344,0.044301154224962246,-1.0419880623688054,-1.424597317188909,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
1272,55250.0,0,1,49,5,0,0,0,0,0,0,0,60,13,903.0,26,0.17663714788540458,-0.8249147049903558,0.9063779181034384,-0.0005467852066464585,-0.1210487216726067,0.3309754280239706,1.5055780323916326,0.9614372237808578,1.569951820801785,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,1
1388,33249.0,1,0,11,6,0,0,0,0,0,0,0,50,12,112.0,8,-0.8907352890111196,1.0372523001461982,-0.931324099335643,-1.3125188324687862,0.3139393675899314,-0.529155917146508,0.044301154224962246,-0.8291948681336999,-0.8801338375542374,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0
1044,58398.0,0,0,44,4,0,0,0,0,0,0,0,72,12,596.0,20,0.3293614982035837,-0.8249147049903558,-0.931324099335643,-0.17317468616219117,-0.5560368109351448,1.363133042228545,0.044301154224962246,0.2664637064385453,0.7532566013497777,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,1
6969,50272.0,1,0,75,7,0,0,0,0,0,0,0,43,12,233.0,13,-0.06486914686805652,1.0372523001461982,-0.931324099335643,0.897118299762186,0.7489274568524694,-1.131247858765843,0.044301154224962246,-0.5552802244906386,-0.19955448801089778,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,0
10479,76618.0,0,0,64,1,0,0,0,0,0,0,0,50,13,1127.5,11,1.2132997646575936,-0.8249147049903558,-0.931324099335643,0.5173369176599877,-1.861001078722759,-0.529155917146508,1.5055780323916326,1.4696507568210833,-0.4717862278282336,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,0
3619,87305.0,0,0,19,2,0,0,1,0,0,0,1,65,13,1022.0,17,1.7317766172148934,-0.8249147049903558,-0.931324099335643,-1.0363141909399147,-1.426012989460221,0.7610411006092099,1.5055780323916326,1.2308243526529594,0.34490899162377386,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,1
1715,25851.0,1,0,45,7,0,0,0,0,0,0,0,47,12,48.0,7,-1.2496472152035876,1.0372523001461982,-0.931324099335643,-0.13864910597108224,0.7489274568524694,-0.7871953206976515,0.044301154224962246,-0.97407534080441,-1.0162497074629053,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0
10159,58710.0,0,1,77,6,0,0,0,0,0,0,0,55,12,848.5,31,0.3444980920089432,-0.8249147049903558,0.9063779181034384,0.966169460144404,0.3139393675899314,-0.09909024456126866,0.044301154224962246,0.8380624462722063,2.2505311703451243,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,1
1463,45160.0,1,1,9,7,0,0,0,0,0,0,0,67,11,21.0,4,-0.3128764146020246,1.0372523001461982,0.9063779181034384,-1.3815699928510041,0.7489274568524694,0.9330673696433056,-1.416975723941708,-1.035196790212366,-1.424597317188909,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,0
5114,74806.0,0,1,1,4,0,0,0,0,0,0,0,60,13,965.0,16,1.125391085249544,-0.8249147049903558,0.9063779181034384,-1.6577746343798756,-0.5560368109351448,0.3309754280239706,1.5055780323916326,1.1017901816806084,0.20879312171510597,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,1
4990,59111.0,0,0,90,7,0,0,0,0,0,0,0,71,12,738.5,21,0.3639524962267291,-0.8249147049903558,-0.931324099335643,1.4150020026288201,0.7489274568524694,1.277119907711497,0.044301154224962246,0.5890491338694233,0.8893724712584455,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,1
4329,18988.0,1,0,43,7,0,0,0,0,0,0,0,41,11,16.0,6,-1.5826037641977626,1.0372523001461982,-0.931324099335643,-0.2077002663533001,0.7489274568524694,-1.3032741277999387,-1.416975723941708,-1.0465155771397652,-1.152365577371573,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0
10936,72190.0,0,0,79,3,0,0,0,0,0,0,0,60,12,717.5,16,0.9984765679584522,-0.8249147049903558,-0.931324099335643,1.035220620526622,-0.9910249001976829,0.3309754280239706,0.044301154224962246,0.5415102287743465,0.20879312171510597,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,1
4692,7500.0,1,0,19,9,1,0,0,0,0,0,1,49,13,71.0,12,-2.139940910466899,1.0372523001461982,-0.931324099335643,-1.0363141909399147,1.6189036353775457,-0.6151690516635558,1.5055780323916326,-0.9220089209383736,-0.3356703579195657,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
7212,44794.0,0,1,99,6,0,0,0,0,0,0,0,59,11,65.0,6,-0.33063280348908103,-0.8249147049903558,0.9063779181034384,1.7257322243488007,0.3139393675899314,0.24496229350692278,-1.416975723941708,-0.9355914652512527,-1.152365577371573,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,0
6086,80395.0,0,0,62,2,0,0,0,1,0,0,0,70,12,742.0,24,1.3965398762051675,-0.8249147049903558,-0.931324099335643,0.4482857572777698,-1.426012989460221,1.1911067731944491,0.044301154224962246,0.5969722847186028,1.2977200809844494,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,1
437,75012.0,0,0,41,1,0,0,0,0,0,0,0,49,11,614.5,23,1.13538511833898,-0.8249147049903558,-0.931324099335643,-0.276751426735518,-1.861001078722759,-0.6151690516635558,-1.416975723941708,0.30834321806992243,1.1616042110757814,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,1
11171,56962.0,2,1,60,7,0,0,0,0,0,0,0,60,12,411.0,16,0.25969435491994164,2.8994193052827524,0.9063779181034384,0.3792345968955519,0.7489274568524694,0.3309754280239706,0.044301154224962246,-0.15233140987522614,0.20879312171510597,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,1
11101,89891.0,0,0,17,4,0,0,1,0,0,0,0,34,12,677.5,26,1.8572356927939313,-0.8249147049903558,-0.931324099335643,-1.1053653513221326,-0.5560368109351448,-1.9053660694192738,0.044301154224962246,0.45095993335515266,1.569951820801785,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,1
5329,35946.0,1,1,24,5,0,0,0,0,0,0,0,76,12,11.0,4,-0.7598910790974828,1.0372523001461982,0.9063779181034384,-0.86368628998437,-0.1210487216726067,1.7071855802967364,0.044301154224962246,-1.0578343640671644,-1.424597317188909,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0
610,53593.0,1,1,60,8,0,0,0,0,0,0,0,72,13,480.0,17,0.09624825065629951,1.0372523001461982,0.9063779181034384,0.3792345968955519,1.1839155461150075,1.363133042228545,1.5055780323916326,0.0038678497228831973,0.34490899162377386,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,1
9384,66373.0,1,1,57,3,0,0,0,0,0,0,0,47,12,606.0,18,0.7162664199912198,1.0372523001461982,0.9063779181034384,0.27565785632222506,-0.9910249001976829,-0.7871953206976515,0.044301154224962246,0.28910128029334375,0.4810248615324418,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,1
5956,45072.0,1,2,74,8,0,0,0,0,0,0,0,77,12,284.0,16,-0.31714571029071575,1.0372523001461982,2.7440799355425196,0.8625927195710771,1.1839155461150075,1.7931987148137842,0.044301154224962246,-0.4398285978311665,0.20879312171510597,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,1
